id,intitule,description,dateCreation,dateActualisation,romeCode,romeLibelle,appellationlibelle,typeContrat,typeContratLibelle,natureContrat,experienceExige,experienceLibelle,alternance,nombrePostes,accessibleTH,lieuTravail.libelle,entreprise.entrepriseAdaptee,origineOffre.origine,origineOffre.urlOrigine,origineOffre.partenaires,codeNAF,secteurActivite,secteurActiviteLibelle,lieuTravail.latitude,lieuTravail.longitude,lieuTravail.codePostal,lieuTravail.commune,entreprise.nom,entreprise.description,dureeTravailLibelle,dureeTravailLibelleConverti,qualificationCode,qualificationLibelle,salaire.libelle,experienceCommentaire,formations,langues,competences,offresManqueCandidats,contact.nom,contact.coordonnees1,contact.coordonnees2,contact.coordonnees3,agence.courriel,permis,qualitesProfessionnelles,entreprise.url,salaire.commentaire,salaire.complement1
2596701,Cariste (H/F),"Préparateurs de commandes / caristes (H/F)
 
Randstad Inhouse, est un concept unique en France d'agence intérim hébergée au cœur du site de production de nos clients. Forte de plus de 250 agences, nous accompagnons chaque année plus de 65 000 intérimaires.
L'esprit de famille incarne notre ADN : étant chez nos clients aux côtés de nos intérimaires, nous ""travaillons en famille""!
Nous rejoindre, c'est également bénéficier de nombreux avantages proposés par notre CSE et nos partenaires.
Profil :
Vous souhaitez intégrer une entreprise dynamique située au cœur du bassin virois avec pour valeurs la réactivité, l'enthousiasme et l'esprit d'équipe .Contactez-nous !
Contrat intérim long de Septembre à 2022 à Janvier 2023 !
Afin de mener à bien vos missions, vous devrez :
- Prendre en charge les marchandises mises à disposition et les affecter à l'emplacement prévu (gerbage/dégerbage jusqu'à 10m) à l'aide d'un chariot rétractable à cabine inclinée (CACES R489 CAT 5).
- circuler dans les allées en respectant les consignes de sécurité
- vous assurez de la conformité des palettes sous votre responsabilité, du respect des délais et des quantités.
- signaler à votre responsable toutes anomalies (colis cassés, chute de palettes, etc) et en assurez le nettoyage.
Poste en INTERIM",2022-04-16T21:26:08.000Z,2023-10-21T03:00:11.000Z,N1101,Conduite d'engins de déplacement des charges,Cariste,MIS,Mission intérimaire - 18 Mois,Contrat travail,E,Expérience exigée de 3 An(s),False,10,False,14 - VIRE NORMANDIE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2596701,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/preparateurs-de-commandes-caristes-h-f-10204234/?at_medium=affiliate&at_campaign=pole-emploi#lieu=6592', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",78.10Z,78,Activités des agences de placement de main-d'œuvre,48.826645,-0.87791,14500,14762,,"Randstad Inhouse, est un concept unique en France d'agence intérim hébergée au cœur du site de production de nos clients. 
Etant chez nos clients aux côtés de nos intérimaires, nous ""travaillons en famille""!
Nous rejoindre, c'est également bénéficier de nombreux avantages proposés par notre CSE et nos partenaires.",,,,,,,,,,,,,,,,,,,,
1759826,Technicien / Technicienne logistique approvisionnements (H/F),"Technicien planification approvisionnement- Technicien flux (H/F)
Votre mission principale est de planifier et gérer les flux d'approvisionnement et les délais de fabrication (matières premières, produits, informations, .) amont et aval à la production, en fonction des commandes et des impératifs de l'entreprise. 
Profil :
Vous avez un Bac+2, et bénéficiez d'une expérience en planification et approvisionnement industriel. 
Vous maitrisez Excel (tableaux croisés dynamique, recherche V.).
Votre maitrise de l'anglais vous permettra d'échanger avec les différents fournisseurs.
Vous faites preuve de qualité relationnelle, d'organisation et de réactivité. 
La rémunération est à négocier, selon votre profil et vos expériences.
Poste en CDI",2022-03-31T17:45:01.000Z,2023-10-13T08:48:46.000Z,N1303,Intervention technique d'exploitation logistique,Technicien / Technicienne logistique approvisionnements,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),False,1,False,35 - FOUGERES,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1759826,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/technicien-planification-approvisionnement-technicien-flux-h-f-10163878/?at_medium=affiliate&at_campaign=pole-emploi#lieu=15691', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",,,,48.356055,-1.194204,35300,35115,,"Manpower CABINET DE RECRUTEMENT DE RENNES recherche pour son client, un acteur du secteur des Industries manufacturières et production, un Technicien planification approvisionnement - Technicien flux (H/F).
Les missions sont les suivantes,
 
- Planifier la fabrication en fonction des commandes, des impératifs et des aléas;
- Effectuer le lancement des documents de production et suivre l'avancement des ordres de fabrication;
- Suivre l'état des stocks, identifier...",,,,,,,,,,,,,,,,,,,,
1754292,PLAQUISTE ((H/F)),"RESPONSABILITÉS : 

La mission Êtes-vous prêt(e) à relever le défi en tant que Plaquiste (H/F), et à modeler l'environnement de vie des gens ?
Êtes-vous doué(e) pour les travaux manuels précis et avez-vous le sens du détail ? Notre client cherche une personne capable de transformer des espaces intérieurs grâce à des compétences spécifiques.
- Prise de mesures précises, traçage et application d'enduit sur différentes surfaces
- Mise en place efficiente de rails, d'isolation et de divers éléments structurels
- Gestion responsable du stock de matériaux et installation des équipements de sécurité tels que les échafaudages
- Pose habile des panneaux préfabriqués de différents matériaux
- Capacité à monter des cloisons, sols, faux plafonds et entretenir la structure des panneaux avec des jointures et des renforts.

PROFIL RECHERCHÉ : 

Profil recherché Nous recherchons un Plaquiste Confirmé (H/F) ayant une solide expérience dans la prise de mesures, l'installation, le montage et la jointure de divers éléments de construction.
- Maîtrise des techniques de traçage, collage et application d'enduit
- Expertise dans la pose de panneaux préfabriqués (agglomérés, stratifiés, placoplâtre, métal, plastique, etc.)
- Faire preuve de dextérité pour la mise en place des rails et de l'isolation
- Avoir des compétences pour monter des cloisons, des sols, des doublages en panneaux alvéolaires ou des faux plafonds
- Aptitude à mettre en place les huisseries, les encadrements et les montants
- Dispose d'une formation ou certification pertinente dans le domaine du bâtiment, plus spécifiquement en tant que plaquiste.
Ce que nous offrons :  - Contrat : Intérim
 - Date de démarrage du contrat : Dès que possible
 - Durée du contrat : 3 mois
 - Mission en Temps plein : 35h/semaine
Candidatez maintenant et nous vous recontacterons le plus rapidement possible !",2022-03-31T16:37:54.000Z,2024-01-06T20:52:44.000Z,F1604,Montage d'agencements,Plaquiste,MIS,Mission intérimaire - 3 Mois,Contrat travail,E,Expérience exigée,False,1,False,34 - MONTPELLIER,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1754292,"[{'nom': 'BEETWEEN', 'url': 'https://candidature.beetween.com/apply/job/qoetj0syyk8/plaquiste-h-f', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/beetween80.png'}]",78.20Z,78,Activités des agences de travail temporaire,43.610476,3.87048,34000,34172,ATRIUM Montpellier,"Qui sommes-nous ? Bienvenue chez ATRIUM, membre du Groupe ATOLL, et acteur majeur du recrutement à Montpellier. Nos spécialités ? Le secteur tertiaire, la logistique, l'industrie et le BTP.
Avec une présence robuste de 40 agences sous le réseau ATOLL, nous aidons chaque année des milliers de personnes à trouver leur chemin dans le monde du travail temporaire, par contrat à durée déterminée ou indéterminée.
Découvrez une entreprise active dans le domaine du placoplâtr...",35 H  Travail en journée,Temps plein,4,"Ouvrier qualifié (P3,P4,OHQ)",,,,,,,,,,,,,,,,
1725272,SOUDEUR (H/F),"Nous recherchons pour le compte de notre client un soudeur (F/H)Vous réalisez différentes opérations de soudure sur du matériel agricole, après avoir réalisé des travaux de préparation. Vous maîtrisez différentes techniques et acceptez la polyvalence.
Vous assemblez par soudure des matériels (boîtes, châssis de trappes et accessoires divers)
Vous savez lire un plan de soudure.",2022-03-31T08:38:42.000Z,2023-12-31T05:25:38.000Z,H2913,Soudage manuel,Chef soudeur / soudeuse,MIS,Mission intérimaire - 6 Mois,Contrat travail,E,Expérience exigée de 3 An(s),False,1,False,28 - BROU,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1725272,"[{'nom': 'HANDICAP_JOB', 'url': 'https://www.handicap-job.com/recherche/detail/oid/4669250/soudeur-fh.html', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/handicap_job80.png'}]",78.20Z,78,Activités des agences de travail temporaire,48.218538,1.160728,28160,28061,Randstad,"Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI. Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises clientes. Rejoignez-nous !",,,,,,,,,,,,,,,,,,,,
1660687,Cuisinier / Cuisinière (H/F),"SERVEURS / CUISINIERS en extras (H/F)
Food'Intérim Mayenne recherche pour ses clients et sur tout le département de la Mayenne, des SERVEUR(SE)S et CUISINIER(E)S confirmés pour des prestations traiteurs et extras en restaurants.
Vous aurez pour mission la mise en place de la salle, le service des cocktails et repas assis pour les serveur(se)s et mise en place et envoi pour les cuisinier(e)s.
Poste à prendre les week-end et/ou les vacances scolaires . (le samedi particulièrement)
Profil :
Vous avez une première expérience réussie en tant que serveur(se)s et/ou cuisinier(e)s en traiteur ou restaurant traditionnel.
Pour le service ,vous savez porter minimum 3 assiettes, vous maîtrisez le service des boissons, le débarassage.
Pour la cuisine, expérience exigée en cuisine, préparation et envoi de plats.
Vous êtes une personne dynamique, souriante.
Vous possédez une tenue adéquate pour le service en salle et/ou la cuisine. 
Poste en INTERIM",2022-03-30T03:18:12.000Z,2023-11-26T02:38:22.000Z,G1601,Chef / Cheffe de cuisine,Cuisinier / Cuisinière,MIS,Mission intérimaire - 1 Jour(s),Contrat travail,E,Expérience exigée,False,1,False,53 - CHATEAU GONTIER SUR MAYENNE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1660687,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/serveurs-cuisiniers-en-extras-h-f-10159401/?at_medium=affiliate&at_campaign=pole-emploi#lieu=22615', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",78.20Z,78,Activités des agences de travail temporaire,47.819956,-0.694321,53200,53062,,"Agence d'emploi (CDD,CDI,Intérim, recrutement) spécialisée dans l'hôtellerie, la restauration, les métiers de bouche, l'agro alimentaire et les GMS.",,,,,,,,,,,,,,,,,,,,
1058006,Téléconseiller / Téléconseillère (H/F),"Téléconseiller (H/F)
Manpower NANTES TERTIAIRE recherche pour son client, un acteur du secteur Assurance, 10 Téléconseillers (H/F) en appels entrants pour une mission de 2 mois renouvelable jusqu'au 31 décembre 2022 à La Chapelle Sur Erdre.
Au sein du service appui bancaire, vous serez en support aux conseillers bancaires suite à une campagne promotionnelle pour la vente de contrat d'assurances: 
- Traitement des appels entrants des conseillers bancaires
- Vérification de l'éligibilité du client au dispositif
- Aide au conseiller bancaire pour la souscription du contrat
Profil :
Vous disposez d'une première expérience en appels entrants en centre d'appels.
Vous avez le gout du service client et êtes à l'aise avec les outils informatiques. Vous appréciez travailler en équipe.
Lieu: La Chapelle Sur Erdre
Horaire du lundi au vendredi
Horaires : 9h30 - 17h30 ou 10h00 - 18h00
Rémunération: 12,09 euros brut + ticket restaurant
Ce poste est ouvert au CDI Intérimaire accompagné de ses avantages: pour plus de détails sur le CDI Intérimaire, rendez vous sur la rubrique : « Quel contrat pour vous ? » dans l'espace candidats de Manpower.fr
Poste en INTERIM",2022-03-20T08:42:07.000Z,2024-01-02T13:27:42.000Z,D1408,Téléconseil et télévente,Téléconseiller / Téléconseillère,MIS,Mission intérimaire - 2 Jour(s),Contrat travail,E,Expérience exigée,False,10,False,44 - LA CHAPELLE SUR ERDRE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1058006,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/teleconseiller-h-f-10142126/?at_medium=affiliate&at_campaign=pole-emploi#lieu=18911', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",78.20Z,78,Activités des agences de travail temporaire,47.302321,-1.560549,44240,44035,,,,,,,,,,,,,,,,,,,,,,
1056642,Ingénieur chargé / Ingénieure chargée d'affaires du BTP (H/F),"Responsable d'Affaires de la construction - FRANCHISE (H/F)
Dans le département du 29, deux opportunité de secteur sont à pourvoir sur BREST et QUIMPER.
Avec l'enseigne Cybel Extension, 1er réseau national leader sur le marché de l'agrandissement de l'habitat (extension de maison et construction de garage), créer votre entreprise et devenez, Responsable d'Affaires de la construction en indépendant. Vous gérez votre société, l'organisation et le suivi de votre activité, tout en bénéficiant d'un accompagnement complet et de qualité de l'enseigne et du réseau.
Votre métier : contractant général indépendant, expert en agrandissements. Vous accompagnez de A à Z des particuliers dans leurs projets d'extension de l'habitat, de la conception (avec notre bureau d'études et cabinet d'architecte partenaire) jusqu'à la réalisation, en assurant la maîtrise d'œuvre avec un prix ferme et un délai d'exécution, garantis par le contrat unique du contractant général.
Vous exercez un métier passionnant et enrichissant, en étant votre propre patron sans jamais être seul.
Recrutement :
Cybel Extension propose des réunions d'informations mensuelles, où le nombre de participants est limité afin d'assurer une qualité d'échanges.
Des entretiens personnels sont ensuite assurés par les dirigeants du réseau afin de déterminer vos objectifs professionnels et imaginer un projet commun, conforme aux valeurs du réseau : Respect, Professionnalisme et Réussite.
Profil :
Nous recherchons des personnes ayant une expérience significative dans le domaine du bâtiment en tant que conducteur / conductrice de travaux ou maître d'œuvre (et activités similaires), dynamiques et autonomes, prêtes à respecter le concept et le savoir-faire qui font notre réussite. 
Vos atouts pour entreprendre avec Cybel Extension :
Avoir la fibre commerciale, être sensible à l'architecture et la décoration, mais aussi posséder des capacités d'organisation. Personne de terrain, vous avez un bon relationnel et un sens du service développé. 
Vous aimez le travail bien fait.
Vous vous reconnaissez dans ce profil, sans être expert dans tous ces domaines ? 
Avec l'esprit commercial et la volonté d'entreprendre, vous serez solidement formés, suivis et accompagnés pour réussir dans votre nouvelle vie de chef d'entreprise. 
Contactez - nous !
Poste en FRANCHISE",2022-03-20T08:37:08.000Z,2023-11-02T20:51:25.000Z,F1106,Ingénierie et études du BTP,Ingénieur chargé / Ingénieure chargée d'affaires du BTP,FRA,Franchise,Emploi non salarié,E,Expérience exigée de 3 An(s),False,2,False,29 - BREST,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1056642,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/responsable-d-affaires-de-la-construction-franchise-h-f-9969048/?at_medium=affiliate&at_campaign=pole-emploi#lieu=12956', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",71.12B,71,"Ingénierie, études techniques",48.406435,-4.497736,29200,29019,,"Créée en 2015, avec aujourd'hui plus de 20 agences indépendantes et de nouvelles ouvertures à venir, Cybel Extension consolide sa présence en régions et poursuit son développement national de façon raisonnée. 
Cybel Extension est un réseau à taille humaine, où vous êtes en relation directe avec la Direction de l'enseigne. 
Seulement 4 à 5 agences sont recrutées chaque année, pour une meilleure intégration et un lancement performant et efficace.
Sur un marché ...",,,,,,,,,,,,,,,,,,,,
1056640,Responsable de projet BTP (H/F),"Responsable d'Affaires de la construction - FRANCHISE (H/F)
Dans le département du 72, une opportunité de secteur est à pourvoir sur LE MANS.
Avec l'enseigne Cybel Extension, 1er réseau national leader sur le marché de l'agrandissement de l'habitat (extension de maison et construction de garage), créer votre entreprise et devenez, Responsable d'Affaires de la construction en indépendant. Vous gérez votre société, l'organisation et le suivi de votre activité, tout en bénéficiant d'un accompagnement complet et de qualité de l'enseigne et du réseau.
Votre métier : contractant général indépendant, expert en agrandissements. Vous accompagnez de A à Z des particuliers dans leurs projets d'extension de l'habitat, de la conception (avec notre bureau d'études et cabinet d'architecte partenaire) jusqu'à la réalisation, en assurant la maîtrise d'œuvre avec un prix ferme et un délai d'exécution, garantis par le contrat unique du contractant général.
Vous exercez un métier passionnant et enrichissant, en étant votre propre patron sans jamais être seul.
Recrutement :
Cybel Extension propose des réunions d'informations mensuelles, où le nombre de participants est limité afin d'assurer une qualité d'échanges.
Des entretiens personnels sont ensuite assurés par les dirigeants du réseau afin de déterminer vos objectifs professionnels et imaginer un projet commun, conforme aux valeurs du réseau : Respect, Professionnalisme et Réussite.
Profil :
Nous recherchons des personnes ayant une expérience significative dans le domaine du bâtiment en tant que conducteur / conductrice de travaux ou maître d'œuvre (et activités similaires), dynamiques et autonomes, prêtes à respecter le concept et le savoir-faire qui font notre réussite. 
Vos atouts pour entreprendre avec Cybel Extension :
Avoir la fibre commerciale, être sensible à l'architecture et la décoration, mais aussi posséder des capacités d'organisation. Personne de terrain, vous avez un bon relationnel et un sens du service développé. 
Vous aimez le travail bien fait.
Vous vous reconnaissez dans ce profil, sans être expert dans tous ces domaines ? 
Avec l'esprit commercial et la volonté d'entreprendre, vous serez solidement formés, suivis et accompagnés pour réussir dans votre nouvelle vie de chef d'entreprise. 
Contactez - nous !
Poste en FRANCHISE",2022-03-20T08:37:08.000Z,2023-11-02T20:51:27.000Z,F1106,Ingénierie et études du BTP,Responsable de projet BTP,FRA,Franchise,Emploi non salarié,E,Expérience exigée de 3 An(s),False,1,False,72 - ALLONNES,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1056640,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/responsable-d-affaires-de-la-construction-franchise-h-f-9969046/?at_medium=affiliate&at_campaign=pole-emploi#lieu=32499', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",71.12B,71,"Ingénierie, études techniques",47.962898,0.157558,72700,72003,,"Créée en 2015, avec aujourd'hui plus de 20 agences indépendantes et de nouvelles ouvertures à venir, Cybel Extension consolide sa présence en régions et poursuit son développement national de façon raisonnée. 
Cybel Extension est un réseau à taille humaine, où vous êtes en relation directe avec la Direction de l'enseigne. 
Seulement 4 à 5 agences sont recrutées chaque année, pour une meilleure intégration et un lancement performant et efficace.
Sur un marché ...",,,,,,,,,,,,,,,,,,,,
1056639,Responsable de projet BTP (H/F),"Responsable d'Affaires de la construction - FRANCHISE (H/F)
Dans le département du 49, deux opportunités de secteur sont à pourvoir dans le MAINE ET LOIRE.
Avec l'enseigne Cybel Extension, 1er réseau national leader sur le marché de l'agrandissement de l'habitat (extension de maison et construction de garage), créer votre entreprise et devenez, Responsable d'Affaires de la construction en indépendant. Vous gérez votre société, l'organisation et le suivi de votre activité, tout en bénéficiant d'un accompagnement complet et de qualité de l'enseigne et du réseau.
Votre métier : contractant général indépendant, expert en agrandissements. Vous accompagnez de A à Z des particuliers dans leurs projets d'extension de l'habitat, de la conception (avec notre bureau d'études et cabinet d'architecte partenaire) jusqu'à la réalisation, en assurant la maîtrise d'œuvre avec un prix ferme et un délai d'exécution, garantis par le contrat unique du contractant général.
Vous exercez un métier passionnant et enrichissant, en étant votre propre patron sans jamais être seul.
Recrutement :
Cybel Extension propose des réunions d'informations mensuelles, où le nombre de participants est limité afin d'assurer une qualité d'échanges.
Des entretiens personnels sont ensuite assurés par les dirigeants du réseau afin de déterminer vos objectifs professionnels et imaginer un projet commun, conforme aux valeurs du réseau : Respect, Professionnalisme et Réussite.
Profil :
Nous recherchons des personnes ayant une expérience significative dans le domaine du bâtiment en tant que conducteur / conductrice de travaux ou maître d'œuvre (et activités similaires), dynamiques et autonomes, prêtes à respecter le concept et le savoir-faire qui font notre réussite. 
Vos atouts pour entreprendre avec Cybel Extension :
Avoir la fibre commerciale, être sensible à l'architecture et la décoration, mais aussi posséder des capacités d'organisation. Personne de terrain, vous avez un bon relationnel et un sens du service développé. 
Vous aimez le travail bien fait.
Vous vous reconnaissez dans ce profil, sans être expert dans tous ces domaines ? 
Avec l'esprit commercial et la volonté d'entreprendre, vous serez solidement formés, suivis et accompagnés pour réussir dans votre nouvelle vie de chef d'entreprise. 
Contactez - nous !
Poste en FRANCHISE",2022-03-20T08:37:07.000Z,2023-11-02T20:51:27.000Z,F1106,Ingénierie et études du BTP,Responsable de projet BTP,FRA,Franchise,Emploi non salarié,E,Expérience exigée de 3 An(s),False,2,False,49 - ANGERS,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1056639,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/responsable-d-affaires-de-la-construction-franchise-h-f-9969041/?at_medium=affiliate&at_campaign=pole-emploi#lieu=20351', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",71.12B,71,"Ingénierie, études techniques",47.466735,-0.56191,49000,49007,,"Créée en 2015, avec aujourd'hui plus de 20 agences indépendantes et de nouvelles ouvertures à venir, Cybel Extension consolide sa présence en régions et poursuit son développement national de façon raisonnée. 
Cybel Extension est un réseau à taille humaine, où vous êtes en relation directe avec la Direction de l'enseigne. 
Seulement 4 à 5 agences sont recrutées chaque année, pour une meilleure intégration et un lancement performant et efficace.
Sur un marché ...",,,,,,,,,,,,,,,,,,,,
1056637,Ingénieur chargé / Ingénieure chargée d'affaires du BTP (H/F),"Responsable d'Affaires de la construction - FRANCHISE (H/F)
Dans le département du 53, une opportunité de secteur est à pourvoir sur LAVAL.
Avec l'enseigne Cybel Extension, 1er réseau national leader sur le marché de l'agrandissement de l'habitat (extension de maison et construction de garage), créer votre entreprise et devenez, Responsable d'Affaires de la construction en indépendant. Vous gérez votre société, l'organisation et le suivi de votre activité, tout en bénéficiant d'un accompagnement complet et de qualité de l'enseigne et du réseau.
Votre métier : contractant général indépendant, expert en agrandissements. Vous accompagnez de A à Z des particuliers dans leurs projets d'extension de l'habitat, de la conception (avec notre bureau d'études et cabinet d'architecte partenaire) jusqu'à la réalisation, en assurant la maîtrise d'œuvre avec un prix ferme et un délai d'exécution, garantis par le contrat unique du contractant général.
Vous exercez un métier passionnant et enrichissant, en étant votre propre patron sans jamais être seul.
Recrutement :
Cybel Extension propose des réunions d'informations mensuelles, où le nombre de participants est limité afin d'assurer une qualité d'échanges.
Des entretiens personnels sont ensuite assurés par les dirigeants du réseau afin de déterminer vos objectifs professionnels et imaginer un projet commun, conforme aux valeurs du réseau : Respect, Professionnalisme et Réussite.
Profil :
Nous recherchons des personnes ayant une expérience significative dans le domaine du bâtiment en tant que conducteur / conductrice de travaux ou maître d'œuvre (et activités similaires), dynamiques et autonomes, prêtes à respecter le concept et le savoir-faire qui font notre réussite. 
Vos atouts pour entreprendre avec Cybel Extension :
Avoir la fibre commerciale, être sensible à l'architecture et la décoration, mais aussi posséder des capacités d'organisation. Personne de terrain, vous avez un bon relationnel et un sens du service développé. 
Vous aimez le travail bien fait.
Vous vous reconnaissez dans ce profil, sans être expert dans tous ces domaines ? 
Avec l'esprit commercial et la volonté d'entreprendre, vous serez solidement formés, suivis et accompagnés pour réussir dans votre nouvelle vie de chef d'entreprise. 
Contactez - nous !
Poste en FRANCHISE",2022-03-20T08:37:07.000Z,2023-11-02T20:51:25.000Z,F1106,Ingénierie et études du BTP,Ingénieur chargé / Ingénieure chargée d'affaires du BTP,FRA,Franchise,Emploi non salarié,E,Expérience exigée de 3 An(s),False,1,False,53 - BONCHAMP LES LAVAL,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1056637,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/responsable-d-affaires-de-la-construction-franchise-h-f-9969047/?at_medium=affiliate&at_campaign=pole-emploi#lieu=22589', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",71.12B,71,"Ingénierie, études techniques",48.065043,-0.705793,53960,53034,,"Créée en 2015, avec aujourd'hui plus de 20 agences indépendantes et de nouvelles ouvertures à venir, Cybel Extension consolide sa présence en régions et poursuit son développement national de façon raisonnée. 
Cybel Extension est un réseau à taille humaine, où vous êtes en relation directe avec la Direction de l'enseigne. 
Seulement 4 à 5 agences sont recrutées chaque année, pour une meilleure intégration et un lancement performant et efficace.
Sur un marché ...",,,,,,,,,,,,,,,,,,,,
1056636,Ingénieur chargé / Ingénieure chargée d'affaires du BTP (H/F),"Responsable d'Affaires de la construction - FRANCHISE (H/F)
Dans le département du 76, deux opportunités de secteur sont à pourvoir sur LE HAVRE et ROUEN.
Avec l'enseigne Cybel Extension, 1er réseau national leader sur le marché de l'agrandissement de l'habitat (extension de maison et construction de garage), créer votre entreprise et devenez, Responsable d'Affaires de la construction en indépendant. Vous gérez votre société, l'organisation et le suivi de votre activité, tout en bénéficiant d'un accompagnement complet et de qualité de l'enseigne et du réseau.
Votre métier : contractant général indépendant, expert en agrandissements. Vous accompagnez de A à Z des particuliers dans leurs projets d'extension de l'habitat, de la conception (avec notre bureau d'études et cabinet d'architecte partenaire) jusqu'à la réalisation, en assurant la maîtrise d'œuvre avec un prix ferme et un délai d'exécution, garantis par le contrat unique du contractant général.
Vous exercez un métier passionnant et enrichissant, en étant votre propre patron sans jamais être seul.
Recrutement :
Cybel Extension propose des réunions d'informations mensuelles, où le nombre de participants est limité afin d'assurer une qualité d'échanges.
Des entretiens personnels sont ensuite assurés par les dirigeants du réseau afin de déterminer vos objectifs professionnels et imaginer un projet commun, conforme aux valeurs du réseau : Respect, Professionnalisme et Réussite.
Profil :
Nous recherchons des personnes ayant une expérience significative dans le domaine du bâtiment en tant que conducteur / conductrice de travaux ou maître d'œuvre (et activités similaires), dynamiques et autonomes, prêtes à respecter le concept et le savoir-faire qui font notre réussite. 
Vos atouts pour entreprendre avec Cybel Extension :
Avoir la fibre commerciale, être sensible à l'architecture et la décoration, mais aussi posséder des capacités d'organisation. Personne de terrain, vous avez un bon relationnel et un sens du service développé. 
Vous aimez le travail bien fait.
Vous vous reconnaissez dans ce profil, sans être expert dans tous ces domaines ? 
Avec l'esprit commercial et la volonté d'entreprendre, vous serez solidement formés, suivis et accompagnés pour réussir dans votre nouvelle vie de chef d'entreprise. 
Contactez - nous !
Poste en FRANCHISE",2022-03-20T08:37:07.000Z,2023-11-02T20:51:26.000Z,F1106,Ingénierie et études du BTP,Ingénieur chargé / Ingénieure chargée d'affaires du BTP,FRA,Franchise,Emploi non salarié,E,Expérience exigée de 3 An(s),False,2,False,76 - LE HAVRE,False,2,https://candidat.pole-emploi.fr/offres/recherche/detail/1056636,"[{'nom': 'OUESTFRANCE', 'url': 'https://www.ouestfrance-emploi.com/offre-d-emploi/responsable-d-affaires-de-la-construction-franchise-h-f-9969050/?at_medium=affiliate&at_campaign=pole-emploi#lieu=33914', 'logo': 'https://www.pole-emploi.fr/static/img/partenaires/ouestfrance80.png'}]",71.12B,71,"Ingénierie, études techniques",49.507345,0.129995,76600,76351,,"Créée en 2015, avec aujourd'hui plus de 20 agences indépendantes et de nouvelles ouvertures à venir, Cybel Extension consolide sa présence en régions et poursuit son développement national de façon raisonnée. 
Cybel Extension est un réseau à taille humaine, où vous êtes en relation directe avec la Direction de l'enseigne. 
Seulement 4 à 5 agences sont recrutées chaque année, pour une meilleure intégration et un lancement performant et efficace.
Sur un marché ...",,,,,,,,,,,,,,,,,,,,
